 Hz,A/m,Oe
       4389.00000000,         98.80117223,          1.24157218
       4390.00000000,         98.77866681,          1.24128937
       4391.00000000,         98.75617165,          1.24100669
       4392.00000000,         98.73368672,          1.24072413
       4393.00000000,         98.71121204,          1.24044171
       4394.00000000,         98.68874758,          1.24015941
       4395.00000000,         98.66629335,          1.23987724
       4396.00000000,         98.64384933,          1.23959520
       4397.00000000,         98.62141552,          1.23931329
       4398.00000000,         98.59899191,          1.23903151
       4399.00000000,         98.57657850,          1.23874985
       4400.00000000,         98.55417527,          1.23846833
       4401.00000000,         98.53178222,          1.23818693
       4402.00000000,         98.50939935,          1.23790566
       4403.00000000,         98.48702665,          1.23762451
       4404.00000000,         98.46466410,          1.23734350
       4405.00000000,         98.44231171,          1.23706261
       4406.00000000,         98.41996946,          1.23678185
       4407.00000000,         98.39763735,          1.23650121
       4408.00000000,         98.37531538,          1.23622071
       4409.00000000,         98.35300353,          1.23594033
       4410.00000000,         98.33070179,          1.23566008
       4411.00000000,         98.30841017,          1.23537995
       4412.00000000,         98.28612866,          1.23509995
       4413.00000000,         98.26385724,          1.23482008
       4414.00000000,         98.24159591,          1.23454034
       4415.00000000,         98.21934467,          1.23426072
       4416.00000000,         98.19710350,          1.23398123
       4417.00000000,         98.17487241,          1.23370187
       4418.00000000,         98.15265137,          1.23342263
       4419.00000000,         98.13044040,          1.23314352
       4420.00000000,         98.10823947,          1.23286453
       4421.00000000,         98.08604859,          1.23258567
       4422.00000000,         98.06386774,          1.23230694
       4423.00000000,         98.04169693,          1.23202833
       4424.00000000,         98.01953613,          1.23174985
       4425.00000000,         97.99738535,          1.23147150
       4426.00000000,         97.97524458,          1.23119327
       4427.00000000,         97.95311382,          1.23091517
       4428.00000000,         97.93099305,          1.23063719
       4429.00000000,         97.90888226,          1.23035934
       4430.00000000,         97.88678146,          1.23008161
       4431.00000000,         97.86469064,          1.22980401
       4432.00000000,         97.84260978,          1.22952653
       4433.00000000,         97.82053888,          1.22924918
       4434.00000000,         97.79847794,          1.22897195
       4435.00000000,         97.77642695,          1.22869485
       4436.00000000,         97.75438590,          1.22841788
       4437.00000000,         97.73235478,          1.22814103
       4438.00000000,         97.71033359,          1.22786430
       4439.00000000,         97.68832232,          1.22758770
       4440.00000000,         97.66632097,          1.22731122
       4441.00000000,         97.64432953,          1.22703487
       4442.00000000,         97.62234798,          1.22675864
       4443.00000000,         97.60037634,          1.22648254
       4444.00000000,         97.57841457,          1.22620656
       4445.00000000,         97.55646270,          1.22593070
       4446.00000000,         97.53452069,          1.22565497
       4447.00000000,         97.51258855,          1.22537936
       4448.00000000,         97.49066628,          1.22510388
       4449.00000000,         97.46875386,          1.22482852
       4450.00000000,         97.44685128,          1.22455328
       4451.00000000,         97.42495855,          1.22427817
       4452.00000000,         97.40307565,          1.22400318
       4453.00000000,         97.38120258,          1.22372832
       4454.00000000,         97.35933933,          1.22345357
       4455.00000000,         97.33748590,          1.22317896
       4456.00000000,         97.31564228,          1.22290446
       4457.00000000,         97.29380845,          1.22263009
